Index,Batch_ID,Question_ID,Table_ID,Question,Gold_Answer,Qwen_Answer,Exact_Match,LLM_Judge,Status,Num_Iterations,Total_Latency_Sec,Avg_Latency_Per_Step,API_Call_Count,Input_Tokens,Output_Tokens,Total_Tokens
250,,d60704ac4cc2da4c,List_of_current_members_of_the_Oklahoma_Senate_0,The senator whose hometown is named after two prominent Cherokee brothers was born when ?,"September 30 , 1957",": There is no evidence in the provided materials that any senator’s hometown is named after two prominent Cherokee brothers. Therefore, the requested senator and birth year cannot be determined from the given information.",0,NOT_RUN,SUCCESS,2,13.5088,6.7544,4,4035,810,4845
251,,d67b931721866e23,List_of_New_York_City_Subway_stations_in_Manhattan_1,What services does the station have that is located between Avenue of the Americas and Seventh Avenue ?,"1 , 2 , 3",": The station located between Avenue of the Americas (Sixth Avenue) and Seventh Avenue is 14th Street/Sixth Avenue. It provides services for the F, M (except during late nights), and <F> (rush hours in the peak direction) trains.",0,NOT_RUN,SUCCESS,2,11.0839,5.5419,4,4208,465,4673
252,,d6c10e611a4dbe27,Pakistan_national_cricket_team_0,What team did Pakistan play in the city founded by the Mughal Emperor Jehangir in 1607 ?,Zimbabwe,": Pakistan played against Karachi Dolphins in Lahore, the city historically associated with Mughal Emperor Jehangir.",0,NOT_RUN,SUCCESS,3,33.955,11.3183,7,8560,2337,10897
253,,da267c6aeaf319d7,1998_Australian_Grand_Prix_0,Which driver had the most races in a single season and had a team that is one of the oldest surviving ?,Michael Schumacher,": Michael Schumacher had the most races in a single season and drove for Ferrari, one of the oldest surviving teams in Formula One.",0,NOT_RUN,SUCCESS,2,11.5158,5.7579,4,4173,365,4538
254,,dbdf97034d2032fa,"Ohio_House_of_Representatives,_127th_General_Assembly_0",What year was representative that served as mayor of the village of Shreve first elected ?,2000,": The representative who served as mayor of the village of Shreve was James F. Carmichael, and he was first elected in 2000.",0,NOT_RUN,SUCCESS,2,12.4131,6.2066,4,3575,462,4037
255,,dc079bcf5579f90a,Flight_distance_record_0,Where was the person who set a record in 1937 born ?,Russian,": The provided information does not specify the birthplace of Mikhail Gromov, the pilot who set a record in 1937.",0,NOT_RUN,SUCCESS,2,10.8053,5.4027,4,5601,224,5825
256,,dc897ef87af1d657,Miss_Teen_USA_1,What is the estimated population of the hometown of the first African American winner of Miss Teen USA ?,"112,525",": The estimated population of Camden, Delaware, the hometown of the first African American winner of Miss Teen USA (Ashley Coleman), cannot be determined from the provided information.",0,NOT_RUN,SUCCESS,3,15.2432,5.0811,7,6677,370,7047
257,,dd343cbef7194448,List_of_doping_cases_in_athletics_2,"Which athlete from the country whose largest city is New York , was sanctioned for using a substance composed of tetrahydrocannabinol ?",John Capel,": Jacob Freeman, an athlete from the United States, was sanctioned for using a substance composed of tetrahydrocannabinol (THC).",0,NOT_RUN,SUCCESS,3,18.9741,6.3247,7,7245,757,8002
258,,dd5193a033335d06,List_of_submissions_to_the_53rd_Academy_Awards_for_Best_Foreign_Language_Film_0,The director of `` Day for Night '' also directed a film submitted to the 53rd Academy Awards that starred what two actors ?,Catherine Deneuve and Gérard Depardieu,": The director of ""Day for Night"" is François Truffaut. He also directed the film *The Last Metro*, which was submitted to the 53rd Academy Awards. The two actors who starred in *The Last Metro* are Catherine Deneuve and Gérard Depardieu.",0,NOT_RUN,SUCCESS,4,25.4024,6.3506,10,9167,746,9913
259,,dd7056864066ae9b,List_of_National_Historic_Landmarks_in_Hawaii_0,"Between and Lahaina Historic District and Keauhou Holua Slide , which landmark 's location has the bigger population ?",Lahaina Historic District,": The population of the location of Lahaina Historic District is 11,704 (based on the 2010 census). The population of the location of Keauhou Holua Slide is not available in the provided materials. Therefore, Lahaina Historic District has a known population, while Keauhou Holua Slide's location population cannot be determined from the given data.",0,NOT_RUN,SUCCESS,3,19.2032,6.4011,7,14161,636,14797
260,,ddd38b104753a219,List_of_cricket_grounds_in_India_30,How many ODIs has the stadium first used in 2012 hosted ?,4,: The stadium first used in 2012 has hosted 8 ODIs.,0,NOT_RUN,SUCCESS,2,11.0134,5.5067,4,3762,389,4151
261,,de1ddb5e317d586a,List_of_doping_cases_in_athletics_2,What is the birth date of the athlete from the country whose capital is Ankara and was sanctioned for using the brand Primobolan ?,"June 10 , 1983",": There is no athlete from Turkey, the country whose capital is Ankara, who was sanctioned for using the brand Primobolan based on the provided data.",0,NOT_RUN,SUCCESS,3,17.4701,5.8234,7,6815,550,7365
262,,de9ea9da4ae38867,Major_League_Baseball_Manager_of_the_Year_Award_1,Who beat the team in the World Series whose manager managed the Toronto Blue Jays from 1982 to 1985 ?,Minnesota Twins,": The manager of the Toronto Blue Jays from 1982 to 1985 was Jimy Williams. The team was defeated by the Kansas City Royals in the 1985 American League Championship Series, which prevented them from reaching the World Series. Therefore, the team whose manager managed the Toronto Blue Jays during that period was beaten by the Kansas City Royals.",0,NOT_RUN,SUCCESS,4,25.7458,6.4364,10,10171,1255,11426
263,,def14dfb63601b8c,List_of_indoor_arenas_in_the_Philippines_1,Does Butan or Manila house a university with preschool level courses ?,Butuan,": Yes, Butuan houses a university with preschool level courses. Father Saturnino Urios University in Butuan offers preschool, elementary, junior & senior high school, and college courses. There is no information provided indicating that Manila hosts a university with preschool level courses.",0,NOT_RUN,SUCCESS,2,11.8555,5.9277,4,4016,406,4422
264,,df6dd91355b06c9b,List_of_British_racecourses_2,What is the name of the racecourse whose location was recognized by the Queen in 1957 because of the presence of Windsor Castle ?,Abingdon Racecourse,: The name of the racecourse whose location was recognized by the Queen in 1957 because of the presence of Windsor Castle is Ascot Racecourse.,0,NOT_RUN,SUCCESS,2,10.4911,5.2455,4,4061,272,4333
265,,e228c3113d522304,List_of_National_Treasures_of_Japan_(writings__others)_2,What are the remarks of the treasure whose present location is considered the oldest national museum in Japan ?,"Letter from Dahui 's exile in Meizhou to his friend , the lay practitioner Wuxiang",": The remarks of the treasures whose present location is Tokyo, Tokyo are: Verification that Betsugen Enshi had been initiated into the ascetic practice and Text to be read aloud at the dōjō (道場, meditation) ceremony.",0,NOT_RUN,SUCCESS,3,17.1155,5.7052,7,12450,362,12812
266,,e2c7281b63d72876,List_of_South_East_Asian_people_by_net_worth_2,What is the difference in age between the man who is chairman of the Clermont Group and Lucio Tan ?,25 years,: The difference in age between Lucio Tan and the chairman of the Clermont Group is between 11 and 12 years.,0,NOT_RUN,SUCCESS,3,17.5436,5.8479,7,6024,435,6459
267,,e31fb506167c7774,List_of_state_routes_in_New_York_1,How long is the most heavily traveled part of the highway that has the highway that was rerouted south of Tonawanda going to it ?,50-mile,: No route rerouted south of Tonawanda is identified in the provided information.,0,NOT_RUN,SUCCESS,2,13.4411,6.7206,4,4862,456,5318
268,,e3e27fd1ae0996e4,List_of_National_Football_League_attendance_figures_0,What is the former name of the stadium where the only NFL team to record 20 straight winning seasons plays ?,Cowboys Stadium,": The New England Patriots are the team with the longest streak of consecutive winning seasons in the provided content, having 18 such seasons from 2001 to 2018. Although no NFL team has recorded 20 straight winning seasons, the Patriots' former stadium was Foxboro Stadium. Therefore, the former name of the stadium where the team with the most consecutive winning seasons plays is Foxboro Stadium.",0,NOT_RUN,SUCCESS,2,14.2355,7.1178,4,4619,863,5482
269,,e4b5380fae695563,John_Parrott_1,What is the name of the second oldest opponent he played against between 1989 and 1991 ?,Mike Hallett,: The second oldest opponent John Parrott played against between 1989 and 1991 is Steve Davis.,0,NOT_RUN,SUCCESS,2,13.8188,6.9094,4,4287,828,5115
270,,e5537f254c94bdea,International_prize_list_of_Diplomacy_0,What district is the city in Austria that hosted the Diplomacy Tournament located in ?,Oberpullendorf,": The city in Austria that hosted the Diplomacy Tournament is Lockenhaus, which is located in the district of Burgenland.",0,NOT_RUN,SUCCESS,2,9.8596,4.9298,4,3536,154,3690
271,,e733a6c3cddfcb96,"Ohio_House_of_Representatives,_127th_General_Assembly_0","This former Ohio Senator and Representative also served as Chancellor of the Ohio Department of Higher Education , and he lives in a city that is the county seat of what county ?",Wood County,": Randy Gardner, a former Ohio Senator and Representative who served as Chancellor of the Ohio Department of Higher Education, lives in Bowling Green. Bowling Green is the county seat of Wood County, Ohio. Therefore, the county is Wood County.",0,NOT_RUN,SUCCESS,2,13.82,6.91,4,4232,591,4823
272,,e7a00d0aaf9df0b9,List_of_oldest_and_youngest_National_Basketball_Association_players_1,"For the player born June 26 , 1984 , what national team did he play on ?",Puerto Rican National Team,": The information about the national team of the player born on June 26, 1984, is not available in the provided table or related content.",0,NOT_RUN,SUCCESS,2,10.6026,5.3013,4,7703,276,7979
273,,e7b90e468d1f5c5d,2008_NRW_Trophy_0,Who does the skater to finish 18th in the short program compete with ?,Sarah May Coward,": The skater who finished 18th in the short program is Georgi Kenchadze, and he competes for Bulgaria.",0,NOT_RUN,SUCCESS,2,9.6504,4.8252,4,3442,198,3640
274,,e845c0b004d56121,1996_World_Junior_Figure_Skating_Championships_1,What is the population of the home country of Elena Pingacheva ?,146.7 million,": The population of Russia, the home country of Elena Pingacheva, cannot be determined from the provided materials.",0,NOT_RUN,SUCCESS,2,11.1472,5.5736,4,3432,229,3661
275,,e85592eec27d9748,List_of_National_Treasures_of_Japan_(writings__Japanese_books)_0,What is the 2018 population of the 'Notes on Poetic Style Through the Ages ' treasure 's present location ?,1.47 million,": The treasure titled ""Notes on Poetic Style Through the Ages"" is not listed in the provided table of National Treasures of Japan (writings: Japanese books). Therefore, its present location cannot be determined from the given information. Consequently, the 2018 population of its present location is also unknown.",0,NOT_RUN,SUCCESS,2,11.6409,5.8205,4,7660,322,7982
276,,e916a52a69172bdb,Huskies_of_Honor_1,"How many times did the Husky of Honor with a hometown in Glenn Heights , Texas win the Nancy Lieberman Award ?",two,": The Husky of Honor with a hometown in Glenn Heights, Texas, Moriah Jefferson, won the Nancy Lieberman Award 2 times.",0,NOT_RUN,SUCCESS,2,11.4799,5.74,4,4764,305,5069
277,,e977b50b006e6675,List_of_cities_in_Burma_0,What is the 1993 population estimate of the city that is the second-largest city in Myanmar ?,"885,287",": The 1993 population estimate of Mandalay, the second-largest city in Myanmar, is 885,287.",0,NOT_RUN,SUCCESS,2,11.5847,5.7923,4,4340,438,4778
278,,e9a3e2d35fd03de0,2005_Japanese_Grand_Prix_0,The driver who finished at position 4 in the 2005 Japanese Grand Prix was of born in what year ?,1983,": The driver who finished at position 4 in the 2005 Japanese Grand Prix was Rubens Barrichello, but the provided content does not include his birth year.",0,NOT_RUN,SUCCESS,2,12.0674,6.0337,4,3929,400,4329
279,,e9f351a7b62a265d,Lebanese_people_0,"Which prehistoric immigrants got to the continent of the nation with 500,000 residents with origins in Lebanon ?",Paleo-Indians,": The provided materials do not contain information about prehistoric immigrants to Venezuela. While Venezuela is identified as a nation with approximately 500,000 residents of Lebanese origin, there is no mention of prehistoric human migration or early inhabitants in the given content.",0,NOT_RUN,SUCCESS,3,18.3301,6.11,7,6973,781,7754
280,,eb023128000a9684,1999_College_Baseball_All-America_Team_0,How many uninterrupted baseball seasons of more wins than losses have happened at the university attended by Todd Moser ?,19,": Todd Moser attended Florida Atlantic University (FAU). As of the 2017 season, FAU had 19 consecutive winning baseball seasons, meaning there were 19 uninterrupted baseball seasons with more wins than losses. Therefore, the answer is 19.",0,NOT_RUN,SUCCESS,3,16.0199,5.34,7,5147,365,5512
281,,eb942674cf7dbefc,1997_World_Junior_Figure_Skating_Championships_0,"What is the nation of the athlete who was born on August 1 , 1979 ?",China,": There is no athlete listed in the provided table who was born on August 1, 1979.",0,NOT_RUN,SUCCESS,2,10.4459,5.2229,4,3726,336,4062
282,,ec037baed0aa50f1,List_of_Missouri_Valley_Conference_Men's_Basketball_Tournament_Finals_broadcasters_0,Which team won their 2nd MVC Tournament title against Indiana State ?,Creighton,: Creighton,1,NOT_RUN,SUCCESS,2,28.7406,14.3703,4,6807,2849,9656
283,,ec394404f4f90a8f,List_of_National_Historic_Landmarks_in_Iowa_0,What was the house in Cass County as station of ?,Underground Railway,": The house in Cass County, Michigan, was used as a private residence.",0,NOT_RUN,SUCCESS,2,11.6864,5.8432,4,7652,390,8042
284,,ee399f2d2ebcdcac,"National_Register_of_Historic_Places_listings_in_Ashland_County,_Wisconsin_0",What animal returns yearly to rear offspring in the park near La Pointe ?,Bald eagles,: There is insufficient information in the provided materials to determine which animal returns yearly to rear offspring in a park near La Pointe.,0,NOT_RUN,SUCCESS,2,11.1292,5.5646,4,9068,315,9383
285,,ee5421c71f255ed1,List_of_Serbian_football_champions_6,What is the championship team whose top scorer was born on 25 November 1918 ?,Partizan,: The championship team whose top scorer was born on 25 November 1918 is FC Barcelona.,0,NOT_RUN,SUCCESS,2,17.192,8.596,4,5691,1077,6768
286,,ef1dde11fb06ae2c,List_of_burial_places_of_Presidents_of_the_United_States_0,In which state lays the burial place of the United States president that led the Union Army as Commanding General of the United States Army in winning the American Civil War ?,New York City,": The burial place of Ulysses S. Grant, the United States president who led the Union Army as Commanding General of the United States Army in winning the American Civil War, is located in New York.",0,NOT_RUN,SUCCESS,3,17.2234,5.7411,7,6356,326,6682
287,,f03b32990d52cca0,2011_NRW_Trophy_7,How many square km is the area of the country of the pair ranked 2nd at the 2011 NRW Trophy ?,"357,386",": The area of Germany, the country of the pair ranked 2nd at the 2011 NRW Trophy, is 357,386 square kilometers.",0,NOT_RUN,SUCCESS,3,15.2495,5.0832,7,6702,306,7008
288,,f1a039aa92cccb1a,"List_of_schools_in_Perth,_Western_Australia_6",What is the population of the city for the school that opened in 1907 ?,"57,449 people",": The school that opened in 1907 is Carmel Adventist College Primary, located in the suburb of Bassendean. However, the provided materials do not include population data for Bassendean or any related city, so the population cannot be determined.",0,NOT_RUN,SUCCESS,3,17.504,5.8347,7,6302,570,6872
289,,f227f54a03795a22,1984_Dallas_Grand_Prix_0,The driver who held the record for most Grand Prix victories until 2001 finished in what position ?,7,": The driver who held the record for most Grand Prix victories until 2001 was Alain Prost, and he finished in 7th position in the 1984 Dallas Grand Prix.",0,NOT_RUN,SUCCESS,3,17.8362,5.9454,7,7471,406,7877
290,,f2d83183153d88aa,List_of_Tamil_Nadu_Government_educational_institutions_0,Which institution established in 1982 is located in a place that is also known as Kovai and Koyamuthur ?,Bharathiar University,": Bharathiar University is the institution established in 1982 and located in Coimbatore, which is also known as Kovai and Koyamuthur.",0,NOT_RUN,SUCCESS,2,10.4567,5.2283,4,3800,251,4051
291,,f2ec5fc631adce01,129th_Ohio_General_Assembly_0,"What is the residence of the Senator born September 18 , 1971 ?",Toledo,": There is no information available in the provided materials about a senator born on September 18, 1971.",0,NOT_RUN,SUCCESS,2,10.8081,5.404,4,3697,322,4019
292,,f50907ea0bc6a4bb,List_of_hospitals_in_Oregon_0,How many beds are available in the city named after the only U.S . Senator ever killed in military combat ?,25,": The city named after the only U.S. Senator ever killed in military combat is Baker City. According to the table, Baker City has 25 beds available. Therefore, the number of beds available in that city is 25.",0,NOT_RUN,SUCCESS,3,15.8821,5.294,7,6015,327,6342
293,,f56c21143cf5b74b,Turboprop_0,How many seats is the twin turboprop transport/passenger aircraft designed in 1957 manufactured by the company that works closely with a turbine manufacturer located in Zaporizhia ?,44,": The twin turboprop transport/passenger aircraft designed in 1957 manufactured by the company that works closely with a turbine manufacturer located in Zaporizhia is the Antonov An-24, which has 44 seats.",0,NOT_RUN,SUCCESS,2,11.7928,5.8964,4,3705,429,4134
294,,f72c59ef1f8f8487,List_of_European_ultra_prominent_peaks_14,"what is the elevation of a dormant volcano in the Caucasus Mountains in Southern Russia , near the border with Georgia ?","5,642",": The elevation of Mount Elbrus, a dormant volcano in the Caucasus Mountains in Southern Russia near the border with Georgia, is 5,642 meters.",0,NOT_RUN,SUCCESS,2,14.3564,7.1782,4,4213,672,4885
295,,f7b1af6c319f738b,Iran_at_the_Olympics_3,What is the full name of the person who won a medal in 1948 ?,Mohammad-Jafar Salmasi,: There is no evidence in the provided content of a person winning a medal in 1948 whose full name is Jafar Salmasi. The information cannot be confirmed from the given materials.,0,NOT_RUN,SUCCESS,2,11.1992,5.5996,4,4498,436,4934
296,,f803595848937dc5,127th_Ohio_General_Assembly_1,Which Ohio county does Randy Gardner live in ?,Wood County,": Randy Gardner lives in Wood County, Ohio.",0,NOT_RUN,SUCCESS,2,9.0392,4.5196,4,3393,75,3468
297,,f8f1251afbf858c8,America_East_Conference_11,What has the school of the tournament runner up of the 1990 America East Conference tournament won national championships in ?,skiing,": The school of the tournament runner-up of the 1990 America East Conference men's basketball tournament, Vermont, has not won any national championships in men's basketball. While Vermont has won six national championships in skiing, there is no record of them winning a national championship in men's basketball.",0,NOT_RUN,SUCCESS,3,17.7565,5.9188,7,6830,424,7254
298,,f939124fdda40299,2004_Brazilian_Grand_Prix_0,How many drivers does the constructor known as `` The Prancing Horse '' have ?,2,": The constructor known as ""The Prancing Horse,"" which is Ferrari, had 2 drivers in the 2004 Brazilian Grand Prix: Rubens Barrichello (Pos 1) and Michael Schumacher (Pos 8*).",0,NOT_RUN,SUCCESS,2,9.9256,4.9628,4,3826,212,4038
299,,f9d9765f070f754f,List_of_the_busiest_airports_in_Brazil_0,The third busiest airport in Brazil has what IATA code ?,BSB,": The third busiest airport in Brazil, Presidente Juscelino Kubitschek International Airport, has the IATA code BSB.",0,NOT_RUN,SUCCESS,2,10.7889,5.3944,4,4246,288,4534
300,,f9f0e36fd2d69b23,1999_Hungarian_Grand_Prix_0,How many times in F1 did the person who finished the Hungarian Grand Prix qualifier in 1:18.515 in 1999 finish a race fastest ?,three,": No driver finished the 1999 Hungarian Grand Prix qualifier with a lap time of 1:18.515. Therefore, the question about how many times this person finished a race fastest in F1 cannot be answered as no such driver exists in the given data.",0,NOT_RUN,SUCCESS,2,16.3803,8.1901,4,5315,942,6257
301,,fc9605cb355ae05c,Baby_of_the_House_2,What person is apart of the Electorate that was located in the adjacent Buller electorate until 1887 ?,Patrick O'Regan,: There is no person identified in the provided materials whose electorate was located in the adjacent Buller electorate until 1887.,0,NOT_RUN,SUCCESS,2,11.852,5.926,4,4259,519,4778
302,,fe656b138209535c,List_of_Metropolitan_Statistical_Areas_0,What is the % change of the Metropolitan statistical area which is built around the Mississippi river ?,+8.37%,": There is no metropolitan statistical area listed in the provided data that is built around the Mississippi River. Hence, the percentage change cannot be determined from the given information.",0,NOT_RUN,SUCCESS,2,13.8094,6.9047,4,5772,516,6288
303,,ffa3e77e60668296,Turboprop_0,How many cylinders did the manufacturers use whose country is the third largest country by area ?,14,": The provided table does not contain information about the number of cylinders used by manufacturers. Therefore, it is not possible to determine how many cylinders were used by manufacturers from Ukraine based on the given data.",0,NOT_RUN,SUCCESS,4,35.2172,8.8043,10,17215,2277,19492
304,,ffd446eb1b40e694,Guangdong_1,"What is the league whose city has a history of over 2,200 years and was a major terminus of the maritime Silk Road ?",Hong Kong Premier League,": The league whose city has a history of over 2,200 years and was a major terminus of the maritime Silk Road is Guangzhou Evergrande.",0,NOT_RUN,SUCCESS,2,13.3533,6.6767,4,4281,556,4837
305,,ffe6d113dfde5427,Mobile_browser_0,"Of the free and open source software browsers , which is currently on stable version 10 ?",Android,": There is no browser that is free and open source software, has a current layout engine of WebKit, and is currently on stable version 10.",0,NOT_RUN,SUCCESS,2,12.0211,6.0106,4,4023,531,4554
7,,044096c45b19980e,"List_of_schools_in_Perth,_Western_Australia_7",The college that opened in 1981 is located on how many acres of land ?,47 acres,: Unable to determine the number of acres All Saints' College is located on from the provided information.,0,NOT_RUN,SUCCESS,3,16.2341,5.4114,7,6018,441,6459
8,,04dcf2b84f684bc6,Antoine_Ruel_0,What was the format of an event also known as GP that took place in a season which was fifth season ?,Team Limited,: The format of the Grand Prix event that took place in the fifth season cannot be determined from the provided information.,0,NOT_RUN,SUCCESS,2,12.1969,6.0984,4,3951,368,4319
10,,05fcda927996b968,List_of_association_football_stadiums_by_country_6,What suburb is the stadium for the bulls located in ?,Arcadia,: The stadium for the Bulls is located in the suburb of Woolloongabba.,0,NOT_RUN,SUCCESS,2,9.9442,4.9721,4,3769,215,3984
