Index,Batch_ID,Question_ID,Table_ID,Question,Gold_Answer,Model_Answer,Exact_Match,LLM_Judge,Status,Num_Iterations,Total_Latency_Sec,Avg_Latency_Per_Step,API_Call_Count,Input_Tokens,Output_Tokens,Total_Tokens
293,,f56c21143cf5b74b,Turboprop_0,How many seats is the twin turboprop transport/passenger aircraft designed in 1957 manufactured by the company that works closely with a turbine manufacturer located in Zaporizhia ?,44,44,1,NOT_RUN,SUCCESS,3,117.8962,39.2987,9,6782,1421,8203
294,,f72c59ef1f8f8487,List_of_European_ultra_prominent_peaks_14,"what is the elevation of a dormant volcano in the Caucasus Mountains in Southern Russia , near the border with Georgia ?","5,642",": The elevation of the dormant volcano in the Caucasus Mountains in Southern Russia, near the border with Georgia, is 5,642 meters.",0,NOT_RUN,SUCCESS,2,54.186,27.093,5,4283,178,4461
295,,f7b1af6c319f738b,Iran_at_the_Olympics_3,What is the full name of the person who won a medal in 1948 ?,Mohammad-Jafar Salmasi,: The full name of the person who won a medal in 1948 is **Jadu Nath Singh**.,0,NOT_RUN,SUCCESS,2,8.8312,4.4156,4,4239,112,4351
296,,f803595848937dc5,127th_Ohio_General_Assembly_1,Which Ohio county does Randy Gardner live in ?,Wood County,": Based on the provided table content, which lists National Football League rushing yards leaders, there is no record of a player named ""Randy Gardner."" The table does not contain any information about Randy Gardner or which Ohio county he lives in. Therefore, the question cannot be answered based on the available materials.",0,NOT_RUN,SUCCESS,2,21.1285,10.5642,4,4543,325,4868
297,,f8f1251afbf858c8,America_East_Conference_11,What has the school of the tournament runner up of the 1990 America East Conference tournament won national championships in ?,skiing,": I am unable to answer this question based on the provided materials. The table contains data about National Football League rushing yards leaders, which has no relation to the 1990 America East Conference tournament, the runner-up school, or national championships won by that school. The information needed to answer this query is not available in the given table content.",0,NOT_RUN,SUCCESS,3,170.4436,56.8145,11,7497,579,8076
298,,f939124fdda40299,2004_Brazilian_Grand_Prix_0,How many drivers does the constructor known as `` The Prancing Horse '' have ?,2,": The constructor known as ""The Prancing Horse"" is Ferrari. According to the table, Ferrari has **2 drivers** in this race: Rubens Barrichello (No. 2) and Michael Schumacher (No. 1).",0,NOT_RUN,SUCCESS,2,11.8515,5.9257,4,3706,143,3849
299,,f9d9765f070f754f,List_of_the_busiest_airports_in_Brazil_0,The third busiest airport in Brazil has what IATA code ?,BSB,: The third busiest airport in Brazil has the IATA code **BSB**.,0,NOT_RUN,SUCCESS,2,31.4139,15.707,4,3713,91,3804
300,,f9f0e36fd2d69b23,1999_Hungarian_Grand_Prix_0,How many times in F1 did the person who finished the Hungarian Grand Prix qualifier in 1:18.515 in 1999 finish a race fastest ?,three,0,0,NOT_RUN,SUCCESS,3,63.6328,21.2109,7,7849,2317,10166
301,,fc9605cb355ae05c,Baby_of_the_House_2,What person is apart of the Electorate that was located in the adjacent Buller electorate until 1887 ?,Patrick O'Regan,Patrick O'Regan,1,NOT_RUN,SUCCESS,3,43.7821,14.594,7,7476,271,7747
302,,fe656b138209535c,List_of_Metropolitan_Statistical_Areas_0,What is the % change of the Metropolitan statistical area which is built around the Mississippi river ?,+8.37%,": The question cannot be answered based on the provided materials. The table content provided is the qualifying results for the 2004 United States Grand Prix, which contains Formula 1 driver names, constructors, and lap times. There is no information about metropolitan statistical areas, the Mississippi River, or any percentage change data in the given table. Therefore, insufficient information is available to answer this query.",0,NOT_RUN,SUCCESS,2,128.681,64.3405,7,3587,370,3957
303,,ffa3e77e60668296,Turboprop_0,How many cylinders did the manufacturers use whose country is the third largest country by area ?,14,": The query cannot be answered based on the provided table content. The table contains information about Param Vir Chakra awardees (Indian military personnel), including their names, ranks, units, dates of action, conflicts, and places of action. There is no information about manufacturers, cylinders, or countries ranked by area in the given materials. Therefore, the answer cannot be determined from the provided information.",0,NOT_RUN,SUCCESS,2,69.4813,34.7407,5,4158,482,4640
304,,ffd446eb1b40e694,Guangdong_1,"What is the league whose city has a history of over 2,200 years and was a major terminus of the maritime Silk Road ?",Hong Kong Premier League,": The league is the **National Basketball Association (NBA)**. The city in question is **Guangzhou, China** (historically known as Canton), which has a history of over 2,200 years and was a major terminus of the maritime Silk Road. The NBA has connections to this city through events such as preseason games played there by teams like the Golden State Warriors.",0,NOT_RUN,SUCCESS,3,253.3934,84.4645,13,7152,706,7858
305,,ffe6d113dfde5427,Mobile_browser_0,"Of the free and open source software browsers , which is currently on stable version 10 ?",Android,None,0,NOT_RUN,SUCCESS,3,35.7084,11.9028,7,7872,322,8194
41,,1c95b268b15c5687,List_of_National_Historic_Landmarks_in_Alabama_0,What people founded the place in Elmore ?,French,Andrew Jackson,0,NOT_RUN,SUCCESS,3,32.8242,10.9414,7,14891,752,15643
54,,2a696a65b9c1023b,List_of_year-end_number-one_singles_(New_Zealand)_0,How many times did the musicians with the song If You Do n't Know Me by Now make the top ten singles of the United Kingdom ?,ten,0,0,NOT_RUN,SUCCESS,3,24.5827,8.1942,7,7589,425,8014
251,,d67b931721866e23,List_of_New_York_City_Subway_stations_in_Manhattan_1,What services does the station have that is located between Avenue of the Americas and Seventh Avenue ?,"1 , 2 , 3",F < F > ​ M,0,NOT_RUN,SUCCESS,4,38.8856,9.7214,10,12033,751,12784
